supplier_id,name,phone,location,status,category
2666b0b7-427a-487f-ad84-d3b58da693cd,Donaldson LLC,(806)728-7659x87538,Evelynville,InActive,perhaps
070434d7-f308-467f-a87a-4c732ef15835,Gill Group,875-481-8745,Rodriguezmouth,Blacklisted,me
42268e4f-a596-4556-b503-5a38bfb507c8,Conley PLC,9115592998,West Kevinfort,InActive,vote
e2b1feb7-c533-4f79-b93a-3edede03fb26,Wright PLC,531-696-8666x57484,Brentfort,Blacklisted,now
e4412a13-5f6a-4ff0-8ed1-87946d5b06c5,Nichols Group,(485)527-6713x6527,East Loristad,Active,check
1f8dd661-315e-41d2-8a56-8c90bf6122a7,Walker-Moon,2685446568,Brittneyton,InActive,former
e02112fa-98d1-4691-914b-16e411493096,"Brown, Burton and Davis",934.261.2871,Port Carl,Blacklisted,tell
a875902f-8d3e-4cd3-9855-df8a243a66a5,"Berry, Arellano and White",001-645-624-9024x174,North Elizabethmouth,Active,development
86990d2e-e1d3-428f-87b1-0e05af61e89d,"Wilson, Ruiz and Woods",638.718.6938x83272,East Andrew,Blacklisted,prepare
b3166f59-04e8-49ce-8602-c72b108bd509,Carter-Green,001-454-527-6091x95125,Andersonborough,Active,door
d94816ec-6ed6-431e-a5a5-a3e91e1ac0bf,"Smith, Burke and Ruiz",(375)442-7397x77346,Heathermouth,Active,same
0e3b6df1-b480-45f0-b652-e2417b94a465,"Richard, Hernandez and Gentry",295.269.8711x5811,South Donnaside,Blacklisted,never
a5135743-a7bc-4274-ae01-219a591f340d,"Duncan, Simon and Vance",312-485-1202x8225,Lorifurt,Active,sure
7b8c49a9-b3ea-48bb-be26-c0d6e03659ce,Thomas-Glover,406.561.4844,Wheelerbury,Blacklisted,movement
6311d9e5-0657-4fd3-95ca-a75edeae5a1f,Hahn-Park,+1-775-487-4699x19746,New Haleyton,Active,fly
ad1b3189-ddd2-4636-9dfb-75100cf232c0,"Larsen, Black and Haynes",+1-275-404-7339,Troymouth,Active,practice
199ea5f4-211e-4491-986a-3fdd473ed8d0,Clarke LLC,620-681-6324,Stewartton,Blacklisted,speech
0e39574e-5260-43ab-8b09-f23d529eabc1,"Cook, Johnson and Owens",001-923-416-2796x671,Kennethchester,Active,fall
5ee0dcd6-7101-450b-9b7f-92dd09016fc7,"Bennett, Sims and Meadows",509-975-1898x04808,Alexanderberg,Blacklisted,sound
3e7f7358-c713-4d64-ac44-e494a50b8164,"Aguirre, Taylor and Gregory",+1-399-775-4318x92328,South Derekton,Active,sense
98279791-6343-4ec9-871a-e454716d9c28,King-Shepherd,467.994.8086x285,New Cameron,Blacklisted,door
318ebb9f-7472-4bc1-97dd-a1602227132a,Flores Ltd,001-500-389-5504x869,Jefferyport,InActive,base
800e671e-760b-4f34-a2d4-c3e71b672306,Clark-Robertson,001-491-594-7519x65646,Brianbury,Blacklisted,white
9ecf709a-2437-4cea-a6d7-a5e9f303ecc6,Reyes-Morrow,311-686-1763,West Carlaport,InActive,audience
9e925b36-5cd4-44ad-a22f-ae41be034ef5,Sullivan-Allen,6466851543,Veronicaborough,Blacklisted,recently
8c0699e6-a75b-4ced-8efe-1119b59b0bb2,Dawson-Mason,+1-623-665-4651,East Tiffany,Blacklisted,military
9b8b3859-3246-4a65-b77c-ef2bf4a05a9b,"Rose, Hernandez and Kelly",630-440-2403x91792,Elizabethport,Blacklisted,goal
38b7b3f4-6774-49f7-9fcc-16b9c40a6e0a,Singleton-Garcia,(726)250-5701x3669,South Timothybury,InActive,you
e9912cd0-80c7-49c4-a604-8f64c1aaca71,"Wallace, Williams and Conway",9524939393,Simonside,InActive,authority
638c1f70-0a33-4790-b29d-87846e8c3162,Park LLC,001-707-659-9278x21335,Lake Tylerfurt,InActive,administration
eff0f6b6-c781-44fd-8264-2f9f8962e230,"Dunlap, Stanley and Hernandez",7965659076,Lake Courtneymouth,Active,bank
d961c8ea-67c1-4f7b-aeea-9c350b00ce74,Booker Ltd,+1-608-710-1204x2100,New Christopherburgh,Blacklisted,herself
c908381e-bcbe-4c77-bb3e-8dc8a164e983,"Montgomery, Roy and Wood",+1-419-521-1471x553,Thomasfort,Active,knowledge
fb18ff30-e379-4957-b793-460e23e57737,Adams-Schwartz,910.779.8894,Charleshaven,Blacklisted,when
680f0ba5-669f-4c89-9ea2-7267f0bc5f08,Moore PLC,473.407.6422,East Albertfort,InActive,onto
c651d764-0981-4228-8392-2a3ad5e75284,Mack Group,+1-555-885-8289x23701,Simpsonfort,InActive,great
02a24593-c67a-45fe-a11f-8c468aaa6d67,Hill Group,541-888-0627,Port Tonyabury,Active,expert
cc9833d8-2cae-4b20-903a-066bdd758b98,Cole-Pratt,856-806-0433x4771,Port Ashleyside,Blacklisted,performance
db980e0b-083b-4bcc-8102-45b9d624a8f3,"Barker, Mora and Thompson",907-252-2079x0310,North Monica,Blacklisted,open
0e535215-9123-440b-9498-8bb652b1de7c,Bryant-Meyer,001-679-939-5046x868,Savageside,Active,year
5b3a952a-5cd0-4443-8761-a2160704c4f3,Smith Inc,+1-354-374-4397x381,Julieview,Blacklisted,paper
adf0993d-3fd2-4cbe-8550-35f769335ea2,Kelley-Henderson,(562)735-0630,South Edward,InActive,check
a39a95c5-75d6-4385-877f-067c3bc96f96,Johnson-English,+1-584-690-0361x91991,East Holly,InActive,kid
52d96b72-337e-45e0-bbf0-0f4c789f0ec7,"Perry, Moore and Bridges",9024497406,New Haley,InActive,should
5f165a73-5377-4ee7-bbaa-732437ba32d2,Garner-Baker,537.370.9985x7178,New Pam,Blacklisted,note
5f400eae-9494-490b-9d72-18d23e287822,Walsh Ltd,(209)898-1309,Whiteland,Blacklisted,military
b6b8684b-2e87-48c4-819c-885cf674827c,"Klein, Simon and Harris",(636)898-9512x3328,South Sarah,InActive,Mr
34305682-81e8-4de8-a280-3832d81b1c9e,"Rodriguez, Hayes and White",(386)346-1980x718,North Colleenton,Blacklisted,catch
7cf51b9a-7c71-44c1-93d1-b6c4a2176a69,Weber Inc,3235459742,Kellyborough,InActive,want
63f0f27f-7972-4164-ad0c-92f02696fe4b,"Hamilton, Holder and Freeman",284-313-1015x706,Port Gabriela,Blacklisted,international
f05df8e0-c5a9-4450-a4c0-2fc3cd8225f9,"Butler, Alexander and Smith",+1-264-830-1750,North Alishaland,Active,son
c4f34e44-227b-4985-ae5a-ad9879edb570,Bennett-Jordan,+1-397-632-2094x382,Bryanport,InActive,bar
15519c96-ae72-44a7-ae4a-9d52a0fa8ea5,Hampton-Franklin,656-368-3813,Port Daniel,Active,hear
97005894-27b4-41a0-bb3d-097a75f30883,Patton-Jacobson,(599)829-2878x38208,Hollyville,Blacklisted,Democrat
bcbbaae2-4a7e-435c-af1c-91d69e6908c4,"Wilson, Jordan and Hughes",456-769-4329,Clarkfort,Active,too
b896616d-5a5d-4d2f-b0d3-4b32bab74e6c,Bennett-Lewis,001-632-649-1528x9508,East Jimmy,Active,kid
422514a7-6880-4b69-8fa2-1bf6f3a69f71,Drake and Sons,001-641-342-9289,Harveyfort,Active,ok
1e3c85aa-d7fe-456a-ad19-3d350efb8d45,Collins Inc,874-342-5919,Lake Robertstad,Active,memory
fc1a1c63-53b9-4ee6-b6b6-e6592b524564,Ramirez Group,4923015867,Nathanport,Blacklisted,court
3b59df05-3db5-4dca-bbd4-83cf102a7cc6,Crosby-Edwards,553.498.0455,Port Williamfurt,Active,reason
c3400018-5332-4b03-9512-579ed859a2f4,Ortiz Inc,376-492-7987x34886,Cartershire,Blacklisted,arm
36fd06d6-34ff-4853-af90-807a4350baf5,Lee-Olson,001-926-295-5244x804,Willieton,Blacklisted,contain
a282d67a-3d4c-4e6b-afca-ad7472bcf60e,"Roberts, Bradford and Wheeler",819-673-2911x3344,North Monicaville,Active,side
dcd176a8-f785-4c08-9e9e-09f15eca9ece,Arellano-Jackson,550.220.9836x17455,Darrylbury,InActive,speak
dd7a7356-4dcb-48f2-bd21-f01e39342193,Dickson and Sons,806.257.0384x80456,Michaeltown,Blacklisted,allow
e201b423-2f4f-47d1-a2c8-a1955d95abb7,Wilson PLC,742.337.1978x4745,New Mark,InActive,bad
935a743c-80aa-4b78-905d-c55d8f2a0a56,Greene Group,555.331.0017x519,New Seanport,Active,again
1b42d7be-b650-43d9-83c0-298729da74dc,Francis-Martin,001-830-716-0970,North Clifford,InActive,so
3e8ab5e7-9d53-4201-93bd-1162d0977008,Cowan-Cuevas,+1-722-963-2982x5217,Bettyburgh,Blacklisted,become
65332389-9a96-4786-af43-491375306e6a,"Rocha, Savage and Murphy",+1-619-477-5493,Joshuachester,Blacklisted,keep
7c909c7b-b8ec-41a8-b3d5-535e1be5307d,Shaw Group,6578465110,Jonesberg,Blacklisted,girl
9896f0f2-e738-4b99-8ef5-b90e84a7b63b,Miller LLC,+1-704-627-3449x860,Thomaston,Blacklisted,news
12577d9b-11ce-451c-b96c-87f465c0d928,Anderson-Jackson,(364)831-2782,Loveberg,Active,it
4ae9bd99-f03e-494e-8fcb-69eea797903e,Carter-Harrison,895.946.9397x66856,Bradleytown,Active,safe
f72815d6-3241-4659-949f-81710a3c9287,"Dunlap, King and Smith",001-975-935-6174x90421,North Michele,InActive,indicate
2bb8fa1b-bb68-4cf0-99bf-5820abc0f69f,Mcdonald-Stanley,950-955-8846x559,Lake Lonnietown,Blacklisted,represent
1ff77e43-dd7e-4c71-a430-f39dd6dff5a6,Sanders-Chambers,+1-438-251-0110x60163,Jacksonview,Active,kind
34db5386-b4f5-4d48-ac1f-0dff5725d882,Harris-Robinson,+1-799-979-0119x2323,Davidville,Active,before
9270bbee-94f4-4873-a587-10d6e1b838cf,"Bailey, Sharp and Lara",5284901093,Tammystad,Blacklisted,well
d1ed0450-8ac5-42ce-b83c-58ade6a26972,Arnold-Alexander,+1-979-560-9752,Port Ashleyland,Blacklisted,none
4ffea1f9-9a72-4b6e-8351-9bedff80cf55,Franklin-Hill,237.825.2000,Karenberg,Active,kind
d5ebefd0-5df1-4123-9bf4-024c16cdffbd,Carey PLC,+1-498-508-1800x252,Reeseport,Blacklisted,child
705bb0ec-0599-4361-9499-826cee922189,Palmer-Woods,987.945.3059x49471,North Tonyland,Blacklisted,same
aed4b27c-57a0-448c-b831-70160ee96c1f,Rose-Bell,525-905-4557,Brittanyhaven,Blacklisted,dinner
43c9bd00-3791-45bf-8dbd-48b2348b884f,Townsend LLC,963.810.4913x3719,Bernardland,Active,of
532454f1-81f0-4e2b-9aee-0fd5ef02cdd7,Mcdonald LLC,(346)575-4305,Carrollstad,InActive,ground
112eb750-812a-486e-9fba-233062e64c04,Watson PLC,(292)241-5935x8149,West Krista,Blacklisted,also
e5037494-9a0b-4f29-992c-94440887a53f,Torres-Lee,001-690-438-9698,South Mackenziemouth,Active,success
229876ff-2bc7-4bb1-a75d-895b9c2038e7,"Ritter, Luna and Wall",213.869.0148,Port Bretttown,Active,newspaper
997232e8-54e5-4648-b4d3-3fc3c537cca1,"Casey, Mathis and White",936.600.7326,Kimberlyfort,InActive,eat
0cc5e390-26df-458e-80ac-1b8dbec53e99,"Sosa, Carson and Baxter",473-801-9300x97086,West Christopher,InActive,if
f43c5d9a-131b-4642-87b0-7f747c4c4293,"Thornton, Griffith and Lewis",(417)356-4057,Joshuahaven,InActive,share
69509fa4-d0de-4b3f-8503-bc12f24bdbfe,"Myers, Cordova and Hopkins",+1-357-969-0577x7562,Hansenton,InActive,perform
6e8fab91-01b6-45ce-8706-f513fb687065,Lambert-Allen,+1-301-331-4725x9338,East Laurie,Blacklisted,issue
3863a86f-1511-416e-8ae6-dd8375389bd6,Howard Group,9587670315,Lake Elizabeth,Active,hotel
f9aece44-c968-4eef-93dd-8cfd8e174eba,"Lam, Neal and Salazar",(223)849-1422,Lopezport,Blacklisted,Mr
5627c691-841f-4540-8711-dbc4b06dc75f,"Thomas, Smith and Rodriguez",+1-461-845-1379x214,East Gregory,InActive,debate
de04b305-5a35-4360-8f6c-b4311772dcee,Mcguire PLC,448-455-5620,Cooperfurt,Active,final
55363a54-90e4-4f8b-a652-e3c812826ec8,Roberts-Davis,873.371.9334x1079,North Rachel,Blacklisted,during
d237d54a-cfb9-4a7a-9221-5a51a4125391,Pena Inc,341.718.4107,South Alyssashire,Active,under
7317398b-f75e-43cf-b849-5cae93bb6946,"Davies, Ritter and Nichols",532-362-9346,Yorkport,InActive,part
c3cf90eb-2eb1-4c2a-aa42-d0465d3e1a87,Turner-Mitchell,(452)317-8121,North Amandaberg,InActive,receive
48bcfa8c-bc82-4435-bada-74a46e49e6fd,"Johnson, Wells and Parker",+1-728-725-4461x97689,Watsonland,Active,head
2e41ec22-425c-4ace-afac-55c90ff60e96,Hawkins Ltd,001-627-346-3651x859,New Samanthamouth,Blacklisted,more
96e76a10-3cb0-45f0-ba91-0c81b7598cc2,"Andrews, Rios and Steele",(903)709-2750x83078,East Maria,Blacklisted,indicate
dcb59f4a-7baa-4326-b02c-ab0f1129cde2,"Ortiz, Smith and Mack",492-510-7105x241,North Heatherview,InActive,give
b13c4511-c530-4f68-9749-077736c17375,May-Salinas,+1-993-984-2666,Phillipville,Blacklisted,remember
2ae9ab92-e46f-4c86-b155-cc020004c875,"Coleman, Rodriguez and Brown",315.811.7878x61806,Lake Patricia,Blacklisted,seem
1c12d9ca-b046-4051-9948-025809b3b671,"Murphy, Martinez and Snyder",265-220-0745x66311,Whiteville,Blacklisted,draw
13b456e4-55a5-45c6-9bb0-0234e5c7d5ed,Stone Group,+1-561-933-3491,West Toddfurt,InActive,herself
fa03ca5d-0913-4fc4-968c-cd071f45aec2,Henderson Inc,+1-331-563-6338x40420,West Michaelhaven,Blacklisted,natural
9d87a998-ecb4-45dc-8c4a-fde26b8a3f05,"Kemp, Hernandez and Lewis",424-851-9356x3438,New Paul,Active,need
78cdb1c3-78e7-43ca-bc26-58ea5a72a9c6,"Jimenez, Mclaughlin and Bradford",326.367.3926,South Phillipton,InActive,personal
4a174bf6-3b0c-4318-8762-cb2b14062a12,Spencer and Sons,(513)317-9009x2484,Tracyfurt,InActive,middle
24c40a47-54bf-4d90-9818-996d70f60e02,Christian Group,001-223-971-9919x63923,East Samuelton,Active,with
dad716f3-e3fa-4ac0-a6d0-d61ef7644498,Collins PLC,7763565048,Shepherdside,Blacklisted,enjoy
42cae729-467a-40c3-964e-6a0c6479b69a,Medina-Baxter,(519)814-8398,South Angelahaven,InActive,party
c47de4b7-a520-4d32-8662-e22873069020,"Johnson, Maxwell and Hall",299-347-8393,West Laura,Active,read
870e25b7-5b9d-42cf-b229-029b86c753fd,Escobar-Williams,269.906.5939x3778,West Erikborough,InActive,sign
4777f77c-32df-4b6c-9d95-15e55a19a581,Gonzalez-Newman,+1-675-421-3595x977,Port Jennifermouth,Blacklisted,must
03c3ba1b-13a6-43ab-9348-ec4c445de459,Williams-Moran,(556)367-8220x967,South Danielbury,Blacklisted,trade
2e24376c-5881-4bb1-8946-0ed680f267b8,Alexander and Sons,001-860-928-8940x48149,New Anitamouth,Active,herself
0eb077fd-e1b9-481a-bd7f-5ec77716fef9,Powers-Kennedy,+1-978-497-6153x0566,West Laurenfort,Active,identify
51040f80-a16a-46ea-bd2a-ea78dcdb6906,Church Group,901-617-5304x7691,West Ronald,Active,second
3c6bdc69-f1a4-4a51-afd1-5d8886b2e683,House Inc,497.914.9268,Stephanieville,Blacklisted,step
69badaf1-4b8a-4f3b-9962-a3eca4f5cc2e,Perez-Richardson,001-684-739-1743x058,Stephaniehaven,Blacklisted,lot
9097e91c-50be-4bd0-bdf2-6bb59237ea8b,"Willis, Oconnell and Franklin",(532)480-5385,Potterfurt,InActive,wide
fee5eb85-6204-4f4b-b46e-3e4f85a04578,Murray-Bryant,001-497-818-7022,Fisherville,InActive,with
a9fdd6df-3ac3-47cc-a4ff-a2da46186b56,"Serrano, Cochran and Hall",549-448-0056x9932,Adamburgh,InActive,its
8e631e8f-49a3-40df-a8e1-163004cb4623,Smith Group,511.349.4116x808,West David,InActive,bill
0dae3108-0858-490c-8b1e-1d6c2e6af551,Harris and Sons,7536805950,East Susanborough,InActive,test
68137dfd-8bac-4dee-bc3d-0102ed557ba7,"Trevino, Turner and Moreno",(878)819-0599x92950,Andreaborough,InActive,success
b181457e-ac74-4f00-b52c-e36e5c1584df,"Ortiz, Taylor and Cunningham",(283)551-6980,Bradleyhaven,Active,reduce
bfd8cdd0-1e9b-4647-8538-f73d13fd753d,"Sullivan, Davis and Horton",+1-273-791-1315,Patrickfort,Active,respond
7c20f839-fbaf-4b25-90c1-60e5bee6956d,Sanchez LLC,001-728-408-5242,West Christianside,Active,process
7513a8f1-109e-44b0-b3eb-22fbc6153bdb,Owens-Huffman,001-669-213-1402x64365,Bergermouth,Active,either
ee305eef-c21a-42c7-bb89-e328c8c52391,Garcia-Wells,+1-580-576-5063x234,Mendozaville,Blacklisted,heavy
3ef09728-ebc5-4c93-9c2d-5c7f83a53e2d,Ortiz-Williams,439-770-4013x6835,New William,Blacklisted,Democrat
2a5ebc09-56c3-4862-9546-e6eeaa4acdd5,Blackwell LLC,(862)857-9273,Kennethtown,Active,house
312e1df8-79e4-4e72-b9ca-7d4e3aa2f75f,Camacho Group,001-839-966-6951x3479,South Jennifer,Blacklisted,pick
32977d3a-3484-4acb-9083-0d3e16935f67,Brock-Faulkner,+1-630-888-8307x169,Lake Brett,InActive,game
04355b54-7d34-4ef6-b369-2b9deccc213e,"Sampson, Rogers and Holmes",878.789.0297,Lake William,Blacklisted,be
dc1d7c92-9019-4aaf-a51c-5a816e98e6eb,Taylor LLC,613-794-3927,North Reginafort,InActive,foot
1cd64701-9a4b-416c-a63d-e14456548cc6,Rangel-Wang,678-648-4739x8207,Tracyburgh,Active,physical
6ac1c033-5315-4d58-89e0-63eed4235778,Holmes Ltd,952.765.4917x6187,Tylerside,Blacklisted,hot
32d60d29-0244-4bda-8320-47b647f6535b,Evans-Tran,+1-900-422-2795x3052,Boydborough,Blacklisted,standard
dda406ad-eeca-4168-858c-06a85b7565dd,Snyder and Sons,+1-480-681-0015,Lake Yvonnefort,Active,American
38437a2d-099f-426c-8bf7-5856525fd4f6,Morton and Sons,5575742432,Vasquezberg,InActive,culture
56c20d72-077c-4e44-a098-783b213a8d0c,Shaw-Owen,513-528-7725,Jonesberg,Blacklisted,sister
f80e3fea-34fd-44bf-bdfa-d497b7d1a1a3,Mcguire Inc,8639722424,Kingberg,Blacklisted,help
32a7c804-a500-497b-a5c9-355c8f2b12ab,Ward Group,(361)444-3172,Richardsstad,Blacklisted,five
7f0e8ab3-4501-4e52-a678-e19718b725b4,"Jackson, Pierce and Hill",259.992.2209x797,Lake Heidi,Active,recognize
4af48dad-85b2-4c32-a0e0-fb05b56f0c78,"Holland, Johnson and Baker",540.866.6247,Pamelafort,InActive,continue
41c38ba2-d77c-4fc6-b57c-1c01401c2afe,"Smith, Burton and Smith",389-455-1435,South Robert,InActive,difference
9fa13218-80b3-4b64-b1e0-8e4c757e4f3e,Greer Inc,001-439-792-2526,North Jasmine,InActive,huge
4d8d9a97-6a6a-4425-9942-378b06c3d7ff,"Kelley, Gilbert and Mora",855-368-2262x829,North Kerrymouth,Blacklisted,hotel
b20d3139-92be-44c1-a060-80671e322464,Sanders-Williams,904-981-6874x8068,North Amberton,InActive,chance
aced2d0e-eea6-4476-b774-6efb6f5de01c,Crane PLC,001-313-588-0129x83464,Josephchester,Blacklisted,under
22e0b836-91a2-4edb-8af3-a49fba6fb61a,Banks-Pitts,(500)597-7771x011,East Rachel,InActive,style
8a468c95-90c9-48c2-9c3a-02d6596cbc0c,Fields-Vaughan,216.440.8537,Port Sarah,Blacklisted,team
a83497b4-3976-4abc-a71b-90532038276b,"Wright, King and Mahoney",298.420.1933x48547,North Tarahaven,Active,would
272ace6f-1fbb-4dda-a0e2-b89826fe167d,"Wilcox, Freeman and Rivera",001-503-935-6411,Rileychester,Active,expect
e1e47e5f-43bf-4871-adfa-f30a449f2288,Diaz-Medina,420-989-0068x2454,North Alec,Active,any
8076d380-dc1a-403f-8f91-997a29aad911,Clark-Bell,587.285.6387,Alanfurt,InActive,evidence
d73374f3-5e78-4ac6-95d7-8acac34b599e,Miller PLC,001-721-615-3542x6005,Waltermouth,Active,simply
8a08219f-f53b-4bc1-985d-c10b4d361d79,Walls-Thompson,+1-749-504-9985x45734,Lake Melissaville,Blacklisted,company
2b087a23-550d-4e2d-accf-f084733b1514,"Jennings, Curry and Grant",001-824-340-4466,North Brian,InActive,throughout
9cbdee19-3289-4e05-9543-924d8a332665,Beck PLC,955-346-9241x90628,Port Frank,Blacklisted,particularly
4a771f6e-effa-45c3-8665-bd57a860750c,Collins-Davis,001-591-234-1820x199,North James,InActive,arrive
f7cb2394-d431-41bd-a2aa-185ba536c16e,"Jackson, Cruz and Brown",+1-940-796-1463x9239,Shannontown,Blacklisted,laugh
e53e74b9-146b-4451-83ac-69d6256237f3,"Martin, House and Gamble",443.664.8421x3261,South Michellebury,Active,data
cb656bc9-fc9c-41cd-99b3-3c05962aa3ac,Jackson-Hill,929.663.6004,East Alexanderbury,InActive,factor
05614c4b-ed39-41fd-8983-92374f263217,"Morris, Brown and Sparks",4286747421,South Calebmouth,InActive,future
daae1135-39c2-4b86-b90f-e7c6fa289a1e,"Rodriguez, Anderson and Russell",001-232-276-7382x4516,Vernonport,Active,series
998c7fed-0dee-49df-99ce-e5806d8566ee,"Wood, Benson and Cummings",623.538.7114x04776,North Angela,Active,write
4b4c8ae3-f4a1-48ee-af0c-79efe35a99be,Gordon-Perez,325.657.9661x96032,Port Chelseaside,Active,catch
deda0956-c5ca-46ad-a9a8-b3e3836ff711,Wall Group,428-356-9009x933,Hamiltonhaven,Blacklisted,police
c0f95e7d-6c48-4d5b-aea0-b842cc697121,"Durham, Rodriguez and Noble",324-759-1880,North Benjaminmouth,InActive,sell
ab7c0c24-b5bd-4b8f-bf7c-052f9d42f3bb,Johnson-Baker,4565028765,Jamiemouth,Blacklisted,wife
af08f764-b4c0-4148-a4d2-9e1caf87b0b7,"Olson, Anderson and Jackson",(567)757-1968,Anthonyburgh,InActive,key
667fb1e3-2ee5-4a76-b605-ba83654e71f0,Foster-Wu,+1-657-590-7021x035,Nielsenmouth,InActive,significant
b1667d41-737a-4f80-9fc3-0bfe47feb9d1,Gordon and Sons,756.326.2400x553,Wellsfurt,Active,development
8368a173-f569-4f44-a874-e55d7c2ceab3,Gould Inc,755.931.7231,Garciafort,InActive,name
7c5f60e1-67dc-453c-8918-2b680320fcf9,Thomas-Macias,3332508266,Josephville,Blacklisted,early
962a719e-7fd0-421a-af6d-50af89ea1614,"Thompson, Charles and Fuller",001-730-959-4331x832,Charlesstad,Blacklisted,material
2f1ed1f5-187d-4ce7-800b-103b230e746d,Perez Group,364.713.2401x90051,North Alexander,Blacklisted,forward
f2c6a14b-e6ad-4bdc-bdac-54f04b64b9f0,Ellis PLC,588-980-1066,Harrisborough,InActive,six
3f483386-31ce-4227-93c8-c0f0bfb2a928,Phillips LLC,(527)782-3588,Belindaton,InActive,a
45ac3815-9dee-48b9-a34d-fa6bb1782e9b,Hernandez-Hall,8934634726,North Amymouth,Blacklisted,run
c597b65d-63c9-4507-88fa-2a78a57bb548,Brown-Wilson,3572797429,Johnsonburgh,Active,feel
42ead81f-303e-4c6e-a751-003f224664c8,"Williams, Villanueva and Moore",001-377-749-5060,West Maria,Active,event
803c01ac-094d-44be-9956-6b58e2a93b01,Kirk-Howe,(234)721-4580x0959,New Sheilaport,InActive,plan
419dd3ff-30bc-4f61-898a-15050f39bb2d,"Brown, Garner and Lewis",982.872.6685,West Katherineshire,InActive,current
8a033b0e-e9f5-452e-b77d-7851842da048,Schmidt-Smith,(722)796-6460,Parsonsport,Blacklisted,expect
aeedf636-1f43-49f0-b7fd-d63bc8351c58,Rose-Torres,+1-407-691-3515x32516,Francishaven,InActive,later
aae42aab-98d2-4933-af78-a6a6260bc520,Chavez-Walter,(568)941-9644,Port Frederickton,Active,house
99970050-5687-4beb-bcb3-d053f2f2c2b9,Perry Group,+1-547-260-0117x20603,Murrayfort,InActive,blood
5da51bac-cdc6-450e-8096-21c16047fe2c,"Brown, Medina and Hill",851.378.9124,New Timothyland,Active,picture
ebe3d3d0-eb56-4fd1-82f9-edb7caa581dd,Shelton-Cantrell,(282)863-5226,Lake Melissa,InActive,already
f8b64dd9-89af-4e03-aa98-9e2d9150be04,Jordan LLC,669-322-2648,North Tracybury,Blacklisted,detail
835a2235-ff02-4fb6-a378-d4244de71a15,Elliott-Potter,517.516.7908x269,Duranborough,Active,environmental
f292cfe7-c77d-4dd4-8b75-b5eb72f08ece,"Ho, Jones and Jackson",+1-856-302-5402x8186,West Jordan,Blacklisted,help
b649ed7f-d672-4d9a-aed4-8dc17d36d884,"Webster, Hendricks and Ray",(327)337-0726,South Marcus,InActive,fund
2b68444a-260f-423a-92db-92eb8caf2fcf,"Lewis, Aguirre and Boyle",+1-255-451-1008,Lake Joseph,Blacklisted,reason
9fbb7f76-45d1-4246-a566-579de6b518a5,"Rodriguez, Thomas and Miller",001-482-873-0080,West Michael,InActive,system
049bf037-abfb-48aa-83c6-46f3fcf70e2b,Brown-Lee,453.832.0263,Jonathanport,Blacklisted,each
4a686deb-bd51-4750-846e-36ea68a57678,Gonzales-Murphy,292.941.9103,Danielville,Active,music
5d07baa0-b142-4ac9-a79c-fe7d490ab77a,Rivera-Cook,(528)732-8210x775,New James,Active,member
e5ee644e-6732-4920-aaad-4c9f4af06433,"Campbell, Bishop and Walker",001-874-512-6038,New Craigmouth,Active,really
162c2e56-61e4-47fe-bec0-13a6a4358826,Orr-Scott,+1-254-806-8369,East Michelleport,Active,little
fa6d7377-b102-4d88-93da-9cd57dab270a,"Hutchinson, Williams and Stewart",268.492.3487,Amymouth,InActive,however
604947e0-d01b-440d-b5b6-6b855f22d8c7,Flores-Thompson,819-662-5419x8076,Lake Ashleyside,InActive,yes
b88d8497-95b5-4594-87bd-738e8bfdfe9d,Ruiz-Floyd,001-817-554-8833x6461,East Michaelview,Blacklisted,lot
fe54db43-230e-4b7a-8cd7-07e63cf54c14,Vega-Hamilton,+1-716-394-4720,Port Jamesport,Blacklisted,never
73999e8f-bf93-496d-839d-499d18e56086,"Deleon, Jones and Stanley",001-263-724-8664x74391,Port Sharon,Active,dream
0b5556ff-b126-4702-8166-0f8b80762083,Cox PLC,+1-507-448-6749,Port Maryton,Active,adult
7be7d5d9-f13d-4d10-b67d-cf2dc7790abc,"Johnson, Young and Turner",001-586-646-3319x06873,Johnville,Blacklisted,shake
c126fc37-8361-4e15-ad2e-10f501db144c,Drake Group,994-564-8546x29857,East James,Blacklisted,forget
b2d4f66e-f9de-4285-b4d9-a236fdbad824,Reed-Diaz,(313)972-6078x73898,Kochchester,InActive,entire
dfa51812-0525-4e46-97c1-5af12c2e2194,"Mckinney, Bender and Smith",001-917-638-4747x39393,Elizabethfort,Blacklisted,idea
16923ec4-10bb-46d3-a00e-3049622f2e02,"Carroll, Little and Butler",(483)288-7862x4916,South Sandra,Blacklisted,really
e420c8a5-559b-40ab-bd28-a9195e8f2aa0,Morris Inc,+1-716-567-7646x015,West Deborahtown,Blacklisted,ready
c508cf0a-8855-4236-9c87-f3c4a776dbac,"Schultz, Rodriguez and King",518-871-8751x1370,Ericfurt,Blacklisted,case
34469e07-707f-4321-b6ef-d5778d54bce5,Clayton Inc,+1-700-924-9902x7630,South Matthew,Blacklisted,including
00515068-fac5-4ecf-a455-8fec51db682d,Robinson-Hawkins,4515107607,South Aprilhaven,Blacklisted,and
f608ec69-40c1-4c34-9d92-1144824fe393,"Johnson, Montgomery and Chen",339.830.8809x600,Sarahchester,Blacklisted,can
154d3ba0-8bcf-4f95-b6a2-469d3aa743a7,Chandler LLC,001-572-661-3984x142,Mcbrideville,Active,arm
