product_id,name,supplier_id,category,price,stock_avaialable,status,product_createtimestamp
c4bbc302-18e9-4d57-98ee-1e9754d73e9d,land,010f689b-e95c-4a29-944b-18708d15e1e4,play,314.78,449,Active,2024-03-03 09:48:59.652384
13d064e2-e768-4036-8852-c85f4fec1481,approach,af0072e4-d4e9-4cb5-97c2-4ca05486610d,artist,292.85,422,Active,2024-01-21 05:37:12.162132
a3ac66a2-f7e1-48d6-ae49-fca059d15d0b,service,812bf69c-ed51-48c9-8289-444410aeae95,skin,177.73,693,InActive,2024-05-02 11:27:02.370502
2da47a3d-2df5-4643-b231-257b31c5e197,face,3d93c765-7686-48b6-9baf-09ca39e84488,cultural,150.09,411,InActive,2024-02-14 16:14:40.645853
29a52660-04d4-42fc-8108-3cba9cd45969,worry,c663d031-62c0-46b0-999b-b594c08cbfa6,company,486.46,762,InActive,2024-01-18 17:38:27.566894
f11c6414-6a28-457c-9f3d-7c96b4970df1,Democrat,227a40d2-e19b-4091-b9e6-001e95e3a0d6,low,481.37,931,Out of Stock,2024-03-27 15:37:53.203127
2e369117-09cb-4015-b13f-a7d4876dab5b,significant,93f75ccb-a876-4db8-8d8b-03f1e3fb6ce9,security,420.52,43,Active,2024-06-07 06:40:09.066298
9b433dfb-d22a-42c5-87f4-e227edfee92d,blood,f9571fe9-59cf-464e-bc02-82eab69779b1,race,412.2,614,Out of Stock,2024-01-07 02:48:08.764278
790d2b2a-ed3c-4fac-b9b2-ca629d3741f8,water,42cae729-467a-40c3-964e-6a0c6479b69a,executive,213.39,80,InActive,2024-02-18 19:30:49.186934
4e594d9f-d40a-48a5-8abb-0732f14ebe49,apply,1cfbe7f6-3ac8-416a-bd10-a6660f270a12,little,497.92,496,Out of Stock,2024-03-14 00:21:08.785620
cd973963-91d0-41c1-81f7-6b51165ec457,power,f43c5d9a-131b-4642-87b0-7f747c4c4293,night,300.58,477,Active,2024-05-04 13:30:21.648250
a09d4b74-de5e-4900-87a5-7de7c2558647,now,3709a6f4-5904-4c54-a7f8-60e46e3dfdd1,movement,37.8,12,InActive,2024-04-18 14:19:53.521871
31bb991c-85b8-4392-a5af-468d08d2553d,style,682cf99f-22b0-4a7c-964b-d43a4dd04c61,interest,131.03,916,InActive,2024-01-23 22:09:01.044648
0e67572b-7fe0-4ef6-8866-74436ac30328,step,73456c61-e724-4042-8503-44dcde6118a5,thing,479.89,336,InActive,2024-05-26 20:35:48.217143
596cd53a-d883-47e8-844a-822e72399888,life,48bcfa8c-bc82-4435-bada-74a46e49e6fd,hit,367.65,518,Out of Stock,2024-06-17 12:52:56.934961
e3959c3d-ab92-4d8f-bac9-03b9b317356c,allow,e7882eee-a8c5-4db4-8031-11c90fd2d16b,physical,367.33,937,Active,2024-02-03 15:55:36.309236
fa941b3f-4220-45fa-abcc-824aac81b766,book,9270bbee-94f4-4873-a587-10d6e1b838cf,politics,381.91,322,InActive,2024-05-01 06:25:28.402452
49cb8597-a629-46d5-bb99-f2a1506e184b,reach,414c8ae1-bbfa-4d42-9a4c-91545dd8cacd,military,21.46,3,Active,2024-02-07 00:50:03.294415
6837ff85-f7b4-46d0-a831-0fa3d5736681,boy,ea992103-c024-4562-bbde-e51347d4f4fc,dinner,217.13,135,Out of Stock,2024-06-21 15:36:41.840423
badcc632-5551-4f72-9afb-b13d15f37006,until,8131db8a-4c6b-4d18-9757-5825b8995d8f,bar,451.33,820,Out of Stock,2024-06-08 13:33:01.825495
a3196916-1b1e-4672-addd-d9de70caccce,reveal,6311d9e5-0657-4fd3-95ca-a75edeae5a1f,no,251.86,662,Active,2024-06-15 10:56:44.942961
9449ec42-012d-4905-bac5-f8ef0c970862,task,b7a20c3f-98a6-46d1-bf76-1bdcac42f03b,art,298.73,669,Out of Stock,2024-04-01 05:39:09.795766
396d23bf-ecea-434d-be88-4766106fb442,town,42268e4f-a596-4556-b503-5a38bfb507c8,where,284.93,286,Out of Stock,2024-04-15 11:15:57.382456
a339560f-7bba-4556-9ab6-a3ee0b2aeba7,still,fca8ccdb-b999-4a6e-b490-f02bb8633211,week,380.77,425,Active,2024-04-26 01:04:39.715357
16548930-8ab5-41fb-a209-83db17876060,group,f03dd313-129e-420d-b2b2-b3e0c6f4734c,knowledge,246.63,165,Active,2024-05-15 09:20:25.537207
ce0e0423-e03c-4293-9a06-d3be0d5ab2d4,bar,ea992103-c024-4562-bbde-e51347d4f4fc,entire,328.02,423,Active,2024-04-08 06:37:20.179890
a8d0f75c-01b5-48a9-b7cc-e99ea07beadc,exactly,d5db7219-e804-4d5d-85ca-f29f5bedd266,management,200.87,10,Active,2024-02-15 11:49:02.865144
061a13d9-a2f5-437f-b88b-2a3df4c2a8c5,manage,284fd016-a769-49ce-b08e-6236b7b50961,until,350.63,976,Active,2024-01-05 11:10:13.747432
c7022068-2fef-4f29-ac0e-befa77b7606b,girl,ec4ed14d-1f49-48e1-ae28-b883be371294,possible,341.82,216,Out of Stock,2024-06-06 08:05:13.078204
b5edcd6d-1110-41ba-a9cd-0454606d733d,author,638c1f70-0a33-4790-b29d-87846e8c3162,true,442.2,661,InActive,2024-03-07 03:42:43.447051
c220cfb4-f757-4621-bd34-cde5aec3675d,against,beb3dfff-6270-41c2-91fa-b8f16696ee80,major,436.66,870,InActive,2024-01-15 06:35:30.360338
dd024c5d-c34c-432f-ac9e-d089adbb51e1,student,242154ae-c586-4010-8927-74a6a8a852a9,dream,91.75,415,Active,2024-06-08 15:01:23.820966
5da77ae1-5aec-415b-a32d-a5ea3a0a8180,before,86990d2e-e1d3-428f-87b1-0e05af61e89d,turn,162.89,720,InActive,2024-04-23 09:42:24.931537
bcd3dfcd-ad23-4625-a45c-d0bd6e3c2a1a,reach,bcbbaae2-4a7e-435c-af1c-91d69e6908c4,family,89.16,14,Out of Stock,2024-03-10 00:24:51.823695
621bf95f-fc75-4274-9503-b28999e39b21,pull,36fd06d6-34ff-4853-af90-807a4350baf5,boy,147.9,610,Active,2024-06-05 00:53:33.032135
5fcc5e37-601a-47d2-884c-206afd1fa0cf,enter,4a771f6e-effa-45c3-8665-bd57a860750c,should,226.45,953,InActive,2024-02-23 06:25:18.063688
ec9371c6-b0e3-4b22-bb32-2562b51cb218,experience,5c62f620-4566-4667-9e74-bb4358fb4485,trouble,293.93,110,Out of Stock,2024-02-10 16:50:40.048346
a457d911-ae78-4afb-ad3c-0121962d6a7f,account,25f44dde-e853-470c-a7d0-9c2f40dd43ca,but,191.59,707,Active,2024-03-21 22:00:10.715100
67180621-1eec-48e3-a274-4b228febd1dc,week,e9a5dd1a-b68d-485f-86a3-e71d376519c4,old,386.28,988,Out of Stock,2024-02-20 00:53:54.533852
a416c21c-630a-4d4d-ac2a-812a649475d2,officer,da57e3df-88be-4c2c-85d2-d167fc6e495f,consider,365.42,512,InActive,2024-04-07 13:22:42.833362
f8a6c444-2c62-43c2-9447-4d44d5e14f87,step,9291af72-3a03-460c-a959-a14cb9bd48ec,exist,12.72,963,Out of Stock,2024-05-23 10:33:21.652099
ba2d8419-22cf-450a-893a-ec50edd700f0,wait,6486623a-b048-4b0e-8141-a5143de77290,ask,173.63,876,InActive,2024-04-11 18:53:27.243060
be161647-3d72-4f40-a776-94c1d5203a23,radio,0aeca7c3-6362-4785-b746-10ecc30334ff,meet,25.36,346,Out of Stock,2024-02-02 03:41:53.238708
943fa433-e0e2-4b10-a87a-64266e2c5573,red,c7f44407-2172-4aea-a2f3-eb06a74fdee3,ever,76.3,847,Active,2024-05-13 04:18:11.894041
a0deb549-358d-4c8d-a693-86c0e678e217,stock,80503317-03de-4a5b-a556-5ada2ffb1320,agent,96.09,638,Active,2024-05-18 17:26:35.792905
22ce6d29-8278-4f7d-bf15-a9e1b7b49208,task,bcbbaae2-4a7e-435c-af1c-91d69e6908c4,dinner,230.88,651,Out of Stock,2024-04-05 00:54:43.408570
9ff2250b-0845-41a1-9ee4-b2bbf5cc50bb,understand,e9912cd0-80c7-49c4-a604-8f64c1aaca71,official,416.52,505,InActive,2024-02-26 05:37:30.268628
e8b13481-f49f-483e-8ee9-38e774d0bb67,charge,afd62be2-2e58-4cb8-8a31-225084a3e1eb,line,176.97,571,Active,2024-04-28 18:52:47.196543
0abc112c-4fe3-4d4b-ad92-e7d4c7a34a89,morning,7c20f839-fbaf-4b25-90c1-60e5bee6956d,reach,72.27,555,Active,2024-05-21 04:03:18.051675
962dc746-7799-4d97-9571-8ca2b1e4c041,might,ed32e0b9-fcdf-41fc-801b-45c21aa89ef1,walk,216.31,383,InActive,2024-02-24 03:45:10.953321
b8eb4f4f-9032-4ceb-b8ab-6b8f1829e22e,impact,d88e21a5-dd78-4e13-828c-4d8de5f25e3c,during,94.76,42,Active,2024-06-13 08:43:25.730357
d1b22aed-5353-4a19-9fa2-d166c1f43021,free,39c68794-121a-4c79-9efa-36bd3879e5a5,fear,361.48,383,Out of Stock,2024-05-17 00:39:10.615854
ace1822f-f4f6-4efa-a817-75aa06114d18,build,b8f96b48-64e7-4d9f-8e7c-a4106ae5b45f,pull,249.87,217,Out of Stock,2024-03-12 06:47:21.094795
a6bf036a-3f8f-4125-9f2d-7db41267f22f,include,9d199886-6015-4bc3-9f2f-fa62a691e4cd,production,13.75,400,InActive,2024-05-09 21:15:56.824271
3625b5c4-7f40-4a89-9910-1a42141644e8,control,16157d6a-f40a-4140-b233-c8e5e8542b84,player,32.83,599,InActive,2024-03-23 20:44:01.286780
c1d429d5-d34b-4612-aedf-c3eb6c27c7b5,which,5466c1fb-dd41-4187-a2cd-507bbc603404,than,404.31,674,InActive,2024-04-04 04:39:36.697647
f8ef9b29-a73a-4caa-b6cc-ccf0935f3d8a,discuss,492e6951-39c3-47a6-9fa9-e1057767f607,floor,25.74,624,InActive,2024-01-12 13:13:08.501087
318903f1-846b-4043-85f8-d18e87e79747,house,6b48a6f6-dcd6-4f53-b199-009632c650c8,worry,336.46,266,Active,2024-01-11 09:17:06.372794
5acc765b-2c7d-436e-b755-27f5187d0e3b,myself,72921f5a-c981-4f2a-9558-ed71d7c4502e,only,30.62,477,Active,2024-05-30 14:43:36.691930
a76f319b-c8b1-4d04-a9d8-b8fd569c78de,local,347e9e01-0b26-4e4b-8bf1-95b45d1fce00,training,181.7,117,Out of Stock,2024-01-10 23:11:35.154534
5f2b1953-e2a0-40df-8157-33029cc17301,agency,f318c365-f841-4999-9ffd-5b5a2d8fd08e,raise,172.41,874,InActive,2024-02-12 02:57:31.220918
371f7a38-eb0a-43d1-b217-a4aead99b7cd,along,8a29f857-c910-478d-9304-3f574915892c,arm,315.96,121,InActive,2024-02-11 14:12:04.515772
4b76d439-5718-4fa1-bda9-142a5a47b66e,consider,30a10943-1a81-43a5-9189-c67176570a43,should,343.24,151,Active,2024-04-11 05:21:44.997444
4693e168-89eb-4525-b167-9f20f915cc64,program,03bb45ed-ef17-4f93-980d-2e6556c3d599,investment,329.73,30,InActive,2024-03-10 02:32:38.024288
f744f050-bc39-4f4f-8b4e-d0b2c3d44fe2,how,8e631e8f-49a3-40df-a8e1-163004cb4623,say,133.39,989,Active,2024-06-04 00:00:51.476274
14068b83-ddb7-4975-bd33-c2fc991ae80e,security,7e79002f-11fd-4248-ad78-da7c963171e4,argue,435.32,625,InActive,2024-06-02 11:04:19.552496
a5ddbc08-f445-4673-8085-5a9c10627b60,relate,d94816ec-6ed6-431e-a5a5-a3e91e1ac0bf,give,436.92,95,InActive,2024-01-24 19:40:54.353952
ecef0c86-edb4-412c-b88c-bbb980479912,pull,54a9e177-ea65-4113-bed4-179153fafa3e,its,170.91,432,InActive,2024-05-17 12:19:43.604107
ebe9111d-5ed4-4ab3-a31b-245a5d1d3532,sense,bd859a51-c436-4122-8ae7-7b29bb8a02ed,station,227.01,501,InActive,2024-01-05 12:27:40.981731
1cf9c405-a639-4f38-83ff-6daa8d862273,almost,c508cf0a-8855-4236-9c87-f3c4a776dbac,these,147.14,21,InActive,2024-06-18 14:44:08.587743
7d484736-c74c-40c9-b317-14861fd40a23,sure,39c68794-121a-4c79-9efa-36bd3879e5a5,find,291.07,188,Active,2024-04-25 23:44:20.350377
14b1e75c-655c-40d0-a5a6-aa0722b8c774,also,ad0f1e77-19b5-4d9c-bcf6-4999151ec2a4,part,337.05,512,Active,2024-01-05 22:13:48.891918
584ffddd-37bf-47bf-a61f-54a0edf577e5,box,a5b6c133-0b84-40b2-895a-204ebfab9281,create,57.11,9,Active,2024-05-16 19:42:08.502191
4bc5f3fb-39af-4afd-97f7-4b9bb0ce3f6d,manager,52c2191c-e401-4fbb-96e9-432f35496e04,each,475.02,243,Out of Stock,2024-06-07 20:37:44.388159
de5ec5ed-2e2b-40fc-b565-6cee6568b089,listen,e7882eee-a8c5-4db4-8031-11c90fd2d16b,culture,297.07,310,InActive,2024-05-04 02:01:17.622763
d083d1a5-b166-4182-bebc-8d5fce782411,start,eaa4119a-e7ed-4f58-9872-17432592d626,data,89.0,306,InActive,2024-05-18 00:55:56.002133
763b294f-8b7e-41c9-880c-c5fcf4d35d30,cultural,41c38ba2-d77c-4fc6-b57c-1c01401c2afe,director,212.61,564,InActive,2024-02-17 05:44:10.631066
b0354e05-4a7d-42f8-9389-a4a30cbf0f08,plan,03d0afbd-00ff-456a-b2ff-afcc18f60825,that,234.59,987,Active,2024-04-22 14:02:11.425197
eb25e800-2918-4263-9d93-ba7e48757e95,law,361c0ec0-ad52-4884-a88c-d1f5b7e614f1,research,431.41,392,Active,2024-05-04 04:43:32.049625
75732110-df6e-4e3e-bd45-2fc2166d8145,society,c439fc5a-2be9-4e9b-9097-370b2341fb09,language,78.63,624,Out of Stock,2024-06-10 08:15:43.451801
c408f664-4f26-4774-8d53-d38c72ff4f62,can,8a08219f-f53b-4bc1-985d-c10b4d361d79,teach,194.81,496,Out of Stock,2024-05-15 04:42:57.229369
7cfd8b07-732f-433e-8efd-8631fdd22890,key,312e1df8-79e4-4e72-b9ca-7d4e3aa2f75f,whole,267.74,977,Out of Stock,2024-04-03 03:06:59.869095
67b025df-91a4-4f81-86b7-2f0e0fef54d7,whose,4ffea1f9-9a72-4b6e-8351-9bedff80cf55,pay,437.19,220,Out of Stock,2024-05-20 05:33:34.135329
63b72960-b4e5-4f26-acaa-9e1eab80b761,number,46937336-1d26-4b41-ba08-7e9932f77446,yes,66.04,357,Out of Stock,2024-01-16 10:59:30.754202
450f053d-08b4-49ae-924c-f912bbe02888,difference,cbc98e3d-51fa-4f81-acea-c960dd90c1c6,new,205.74,277,InActive,2024-01-01 21:18:07.657094
f222f904-0262-4036-b3dd-48297bdd8ca8,into,deda0956-c5ca-46ad-a9a8-b3e3836ff711,choice,316.94,0,InActive,2024-04-21 02:03:51.193950
450c6468-865b-4a59-9b07-0dc25e5321bc,performance,8b041164-ecdd-46b8-a69a-c05fbb10648e,time,498.59,852,Active,2024-06-10 15:55:59.400029
7217ab96-f866-4c74-b9ae-9c3eaf767ab4,own,11c1976f-7d4a-4040-906c-c4195879f18b,until,217.1,849,Out of Stock,2024-04-24 07:26:58.014938
8978ca18-05a2-4247-b0e6-65569e7b8c94,design,8f6fe4e2-dc6a-4b37-b052-3ec67c44cf5c,pay,179.33,570,Out of Stock,2024-02-05 02:37:14.132429
c3888905-07bb-491d-ab4d-40d378b1227c,point,c8b3af18-6374-4321-8401-69725bafadbf,group,495.54,993,InActive,2024-03-31 01:34:13.539757
5e88d430-bb7a-4d48-9b74-b93afceac6a6,have,8a0ca381-b7ed-4a10-ab5f-8d9707fc60b6,around,68.45,47,InActive,2024-02-18 15:26:52.822721
51e8ba9e-b90c-4404-b8bd-d04ee416274a,account,28325f3b-0ef0-47fd-85f0-229731abd10c,edge,57.97,777,Out of Stock,2024-03-14 01:15:06.705018
962bf470-2c0f-433e-abb3-8e6c3c9ef22c,able,ec6174db-3f7d-4f5a-8285-425e2a9733ff,knowledge,63.62,925,InActive,2024-03-24 16:02:16.785799
2ead9050-451d-409f-b019-f1bcecd3e5f5,task,7c20f839-fbaf-4b25-90c1-60e5bee6956d,usually,352.55,636,Out of Stock,2024-05-12 07:11:48.209116
b7825533-4459-4a3d-9bff-d1f35386fe6f,relationship,a55bcf43-2bc9-49cf-9d46-59415646040f,chance,39.54,811,InActive,2024-05-26 02:02:18.526938
0ae0e92d-e1ca-4252-816a-a4a0ea1a15e5,instead,9ecf709a-2437-4cea-a6d7-a5e9f303ecc6,rest,389.37,141,Active,2024-06-13 23:37:06.674381
320da6ee-b1cc-4ed9-b02e-367e1c2af87e,color,f3dc974a-b153-41d8-aa8e-f0779c3a04d4,expert,214.53,230,Out of Stock,2024-03-08 05:53:30.506190
04557e51-55f1-4a58-b9c6-96d2ccfba51f,call,d1725e7d-fa9e-4112-acdf-6a9ba79583f3,institution,374.61,435,Active,2024-03-21 03:51:06.556339
39bb3f78-3ae7-4f1f-a056-29a7726d74b6,in,16074104-fd09-4412-b3ce-3e97ca034704,letter,187.76,271,InActive,2024-05-09 17:21:11.232135
ee5c8ee1-8c69-402b-a346-8bed72b32370,popular,4a771f6e-effa-45c3-8665-bd57a860750c,firm,30.78,107,InActive,2024-05-23 19:08:36.730646
7871c8ca-0fe5-4cfe-9eca-df45dd863758,usually,dfa51812-0525-4e46-97c1-5af12c2e2194,poor,38.94,841,Out of Stock,2024-01-02 08:10:47.600966
edccf932-6d36-4702-9ad8-95cfb08e57a7,way,9fbb7f76-45d1-4246-a566-579de6b518a5,phone,201.28,106,Out of Stock,2024-04-27 23:33:32.481797
e964ec40-810c-4981-a035-9b0808034fef,beautiful,c267b77a-700c-4a2d-b0d9-166c15e491f2,from,262.79,313,InActive,2024-03-23 12:53:37.430014
7eea4954-4921-46f6-91b3-b4543b36b27c,voice,c00d7b06-ee58-4193-beb1-14b7a5860665,probably,39.14,904,Active,2024-02-17 19:19:38.557057
fb2786ca-a572-41e6-834a-9a104dd4ee17,society,8a0ca381-b7ed-4a10-ab5f-8d9707fc60b6,almost,93.26,631,Active,2024-01-22 15:57:01.982260
90e61563-e9b9-46c6-bf1d-b417a613d2cd,how,e54c221b-ba72-45b8-92b0-8a295b40dd3b,organization,396.58,264,Out of Stock,2024-01-09 17:51:52.562078
8654e57a-29cf-4032-bf55-8f559e2c62d6,seven,6be0473f-b35d-4e97-ae67-c2453d18df08,discover,97.05,936,InActive,2024-03-08 01:45:23.518064
d87c6de9-14d0-4408-9432-a21cb0815b73,example,2e41ec22-425c-4ace-afac-55c90ff60e96,decade,390.0,186,Out of Stock,2024-03-13 07:30:14.304894
2aacee74-0a1f-4863-9d0d-f9a55d208b3b,care,313dc8ab-bbb7-4e59-9888-387f2a7faa13,or,84.19,148,InActive,2024-05-24 20:28:07.866819
120cc2b0-8844-4ecc-9ca2-8ef066dae996,able,1c8e5cc2-e787-4512-bdf6-942774d91b74,rate,215.85,29,Out of Stock,2024-01-14 19:49:55.656659
154ed583-59cb-4eb3-8032-319f788d787a,property,f80e3fea-34fd-44bf-bdfa-d497b7d1a1a3,garden,497.71,787,InActive,2024-05-07 04:20:20.840700
0ee4a2ed-4193-4e48-9722-5b74fb1107e9,way,30667297-369d-4e36-949e-d2bdd19eb056,executive,267.76,171,InActive,2024-06-18 09:51:40.551967
68a13a29-8997-48ff-bb49-60ad08d1ade0,response,2946a467-08d2-4a95-8354-2478fd4709e7,financial,141.62,807,InActive,2024-03-30 10:30:03.003943
84b04132-64fe-4e46-ac8d-f8186edbb654,within,049bf037-abfb-48aa-83c6-46f3fcf70e2b,health,374.86,872,Active,2024-06-19 22:21:44.146102
eeec9c0a-c760-482d-a1e9-c81152436169,buy,759b2b39-a56e-4890-9d51-1e452081209b,area,185.52,977,Out of Stock,2024-04-17 16:06:02.249177
6983082c-80f3-483d-935d-35ac0a7c53d9,option,8a468c95-90c9-48c2-9c3a-02d6596cbc0c,drop,243.26,696,Out of Stock,2024-03-23 04:13:50.658916
2971690c-2841-4d9b-b903-0e8857531042,suddenly,99976110-98eb-4b98-8ef4-2914a5912d0a,community,350.89,339,InActive,2024-01-15 13:43:28.093426
4ea1d9ef-7f0b-4950-b7fa-76f6a3de310e,upon,e5037494-9a0b-4f29-992c-94440887a53f,ball,452.85,925,InActive,2024-02-12 06:34:04.096838
8ed82c39-753d-420e-a61f-e84416492ccc,agreement,422514a7-6880-4b69-8fa2-1bf6f3a69f71,network,474.69,459,Out of Stock,2024-04-07 07:16:13.263228
01313974-18cd-4d1c-bdff-d035d914ff1c,blue,348b1820-7eda-42ba-8d54-2daef508d462,far,153.76,350,Out of Stock,2024-01-14 19:55:11.033592
ef209ab5-5443-4496-8669-8021d28b8885,yeah,2ae9ab92-e46f-4c86-b155-cc020004c875,accept,88.18,339,InActive,2024-02-15 17:57:15.359957
1c5ff44f-b33e-418d-a87f-19c64f540d72,hundred,02300401-efb9-4ebe-a69e-0b4e20b8c3c3,wife,486.21,563,Out of Stock,2024-01-25 02:49:47.620608
9399c277-e7f3-4572-9f9a-44d31747cbda,send,0d9bdf35-1634-4b7e-97bb-44f5afb59541,this,158.42,821,Out of Stock,2024-03-09 23:07:55.042802
9dad0377-c4ce-4518-a5b2-79a719552c1a,clear,7c5f60e1-67dc-453c-8918-2b680320fcf9,city,162.33,487,InActive,2024-01-16 20:43:26.448578
c19cb938-7ccd-4013-924f-0de113587ea5,true,0aeca7c3-6362-4785-b746-10ecc30334ff,appear,308.68,209,Out of Stock,2024-03-09 10:28:28.149774
6e244891-3b62-46d3-8d2b-244b469d90c1,animal,f8b64dd9-89af-4e03-aa98-9e2d9150be04,then,428.58,594,InActive,2024-06-18 05:44:40.212520
301acbdc-4c43-4136-b1b2-262e49dd0c9d,plan,537683c1-f29f-4a2a-a5d4-57f6f9b85a53,all,443.44,933,Active,2024-04-21 00:26:39.169407
2105e916-28b8-449c-a0db-2da0f63c10fb,understand,238e8b6b-09a6-4cff-8bb7-a056606a41c1,child,187.97,258,InActive,2024-05-03 19:50:39.015288
3233ce9f-b248-42dd-aaf1-1564974ee16a,watch,bb1c5860-d038-4b2c-b2b3-d93fa460b1cd,international,292.91,797,Active,2024-01-19 15:40:36.861059
3a05aef7-2b0f-4a51-a305-ade7cecbc372,could,1ff77e43-dd7e-4c71-a430-f39dd6dff5a6,east,92.71,301,InActive,2024-01-13 11:59:42.735135
4d836be4-6444-4be5-930b-36d704046c55,see,fca8ccdb-b999-4a6e-b490-f02bb8633211,thought,439.11,834,InActive,2024-03-10 11:04:31.874187
353d4990-fbfc-40b1-b8e1-cdda533caada,fly,9b7227a0-9b60-4920-a592-5b5ab47d6851,against,285.25,288,Out of Stock,2024-02-21 13:55:58.886756
bcdca8fb-a09e-45cf-ab30-73e51a5f5bc6,indeed,0f8e1204-4772-41f7-96e5-debdcad5398b,feeling,155.46,747,InActive,2024-05-01 13:28:03.290761
4cb6d1bb-5bf4-4f91-abfe-e10158c101c7,action,469c598f-5d17-48d4-ae52-845bcaeba61a,memory,353.73,502,InActive,2024-02-24 18:58:38.568796
a8182759-9c90-4e3d-936e-f89d7958214c,in,bf304842-cd55-4340-8348-9406dbada03c,leg,282.55,324,Out of Stock,2024-05-16 12:12:02.608292
c3c7f10f-6646-4a3b-8c7b-3eabab6ff644,behavior,4c9d837e-686b-4caf-ac4a-aea421907e7b,more,18.83,596,Out of Stock,2024-06-18 08:09:35.273925
685a9849-8e50-4350-8d8b-d26c7bc5d276,through,d5ebefd0-5df1-4123-9bf4-024c16cdffbd,agreement,54.93,904,Active,2024-02-19 21:39:11.712730
56516549-9938-41de-8ed8-711e0cf529db,state,654235a4-6425-48b7-9ed0-c6e12547e686,understand,424.01,296,Active,2024-05-19 11:23:24.411958
db99a524-2d06-46c3-98c6-0254f20ffcba,exist,c330bef0-420b-43aa-aa88-e1087afc74fc,back,344.63,75,Out of Stock,2024-02-26 08:23:26.585632
271f0aad-e41a-434e-8519-7387e4e33d90,bag,90101e30-50e1-4075-95b7-209bf11e9896,boy,122.52,616,Active,2024-02-01 17:39:20.607507
cef78426-f89f-4c22-9822-4b20a998098c,movie,f9055e19-dcd8-4b82-b3a9-48e92e43ad84,always,328.4,327,Active,2024-05-21 13:44:18.515074
df8cb5de-da69-4145-a504-707d139a6d05,get,b1022229-74c6-49d3-9eca-e6798978550b,simple,180.99,825,Active,2024-04-29 06:32:21.769895
7249624a-c47f-41d1-8b08-d6061c03b23c,answer,d50cb646-50de-4af1-9f91-36fcc1a42989,around,417.54,279,Active,2024-01-05 14:49:10.236140
ebdbdbc1-4373-47f0-be76-2498931b5cb5,such,ec8502aa-c7ea-432f-a56b-1fa2ee4fad61,send,142.43,139,InActive,2024-06-04 08:40:24.333505
dd9a1016-b858-4245-a173-dc99ea0f6378,wish,a55bcf43-2bc9-49cf-9d46-59415646040f,staff,317.08,753,InActive,2024-06-23 02:08:31.694300
d5b7495a-888d-403b-b57f-ec8aa4e44908,thought,8a10c94b-5194-4567-be47-8c308b1c7d66,value,43.94,899,Out of Stock,2024-05-26 18:45:34.899285
3c58480a-a713-4da6-b3b9-050991da8ddb,culture,2cff7768-911a-4064-97b7-8e871170d508,indicate,442.07,65,Active,2024-05-28 13:40:42.052886
4a488f3f-917e-4b0c-8416-43b2782b345f,own,99970050-5687-4beb-bcb3-d053f2f2c2b9,media,83.17,168,InActive,2024-06-14 08:40:53.035782
a020b4d8-4710-4f05-91ba-7c34b46bdb62,play,69509fa4-d0de-4b3f-8503-bc12f24bdbfe,alone,331.47,460,Out of Stock,2024-06-02 13:48:03.055374
cd08eacd-5891-490b-917f-49b46f0bcfe6,theory,ec8502aa-c7ea-432f-a56b-1fa2ee4fad61,within,381.91,800,InActive,2024-01-30 22:47:17.239917
42d546d0-f98e-4f9f-8ac2-69d744bddf0d,myself,b3fd98b9-acc9-4d2f-9034-13d13f13a7ab,together,141.07,970,InActive,2024-01-31 15:04:56.132641
401e07ae-caf7-405b-ab88-989c3a737cfd,international,c075e947-2b5b-49c4-8807-755dccb896c0,ahead,283.96,491,Active,2024-05-03 13:48:48.442579
d37061dc-de8a-4792-b90b-4a0edfa4d2a3,none,1362f42f-4bfb-43dc-a277-1c0f2ebe2172,challenge,137.83,615,Out of Stock,2024-05-10 14:18:22.988454
7f6826d5-3b44-4823-bbfe-aab071f8d9f4,up,d49bf02e-0e57-4a8d-a178-4dc4bb5a6bbe,check,122.97,371,Out of Stock,2024-02-29 12:23:25.582691
b3c127f2-301d-4b17-bf6d-667562856fe9,current,386523ba-c1b8-45e9-be6c-42d26b310eb5,standard,461.08,61,Active,2024-05-13 04:57:49.508622
abacf9eb-4b82-46b6-b55f-d7ccfa5e43ed,stock,b623797a-a527-4d7b-990d-cb9b13b32508,low,449.88,606,Active,2024-05-23 15:17:52.937209
9546e400-5fd4-4c41-ae1b-d6d8852b0165,land,11c1976f-7d4a-4040-906c-c4195879f18b,government,372.1,42,InActive,2024-03-21 08:35:54.833368
b60dc34c-eb5c-4465-a0e3-c49035a2f1f6,report,bab172ec-34e4-4ba2-b2b4-89fbd44db208,prove,498.55,497,Active,2024-05-17 09:32:10.500551
8b9ce888-85f0-4073-82a4-37e639735a7e,third,43fa2b81-543b-41c2-8794-ac96e83c5a0c,reflect,215.58,292,Active,2024-01-18 16:59:18.012353
ed68a44c-bbe1-4596-a739-ed272976306b,suffer,1146d8d3-6b45-43ff-82f0-44e5eacd9169,more,122.59,59,Active,2024-03-14 08:49:58.979099
11de65c9-47b7-4c50-b0e3-718e04e9ad1e,person,2117f2bd-fc95-431f-bfd8-4add972eb92a,born,77.23,457,InActive,2024-01-14 22:47:03.759441
c7015207-6f25-45b0-899c-645338b6693c,send,be8b91a2-69b4-4d7c-b8e7-13ae37b19566,respond,433.17,580,InActive,2024-01-13 02:53:24.207640
